,ctry_cd,country,item_cd,item,origin,population,Food supply (kcal/ctry/y)
306,4,Algeria,2656,Beer,vegetal,39208000,85865520000.0
307,4,Algeria,2657,"Beverages, Fermented",vegetal,39208000,0.0
308,4,Algeria,2658,"Beverages, Alcoholic",vegetal,39208000,14310920000.0
310,4,Algeria,2680,Infant food,vegetal,39208000,85865520000.0
311,4,Algeria,2731,Bovine Meat,animal,39208000,357773000000.0
312,4,Algeria,2732,Mutton & Goat Meat,animal,39208000,615369560000.0
313,4,Algeria,2733,Pigmeat,animal,39208000,0.0
314,4,Algeria,2734,Poultry Meat,animal,39208000,372083920000.0
315,4,Algeria,2735,"Meat, Other",animal,39208000,14310920000.0
316,4,Algeria,2736,"Offals, Edible",animal,39208000,57243680000.0
317,4,Algeria,2737,"Fats, Animals, Raw",animal,39208000,85865520000.0
318,4,Algeria,2740,"Butter, Ghee",animal,39208000,157420120000.0
319,4,Algeria,2744,Eggs,animal,39208000,386394840000.0
320,4,Algeria,2745,Honey,vegetal,39208000,14310920000.0
321,4,Algeria,2761,Freshwater Fish,animal,39208000,14310920000.0
322,4,Algeria,2762,Demersal Fish,animal,39208000,0.0
323,4,Algeria,2763,Pelagic Fish,animal,39208000,85865520000.0
324,4,Algeria,2764,"Marine Fish, Other",animal,39208000,14310920000.0
325,4,Algeria,2765,Crustaceans,animal,39208000,0.0
326,4,Algeria,2766,Cephalopods,animal,39208000,0.0
327,4,Algeria,2767,"Molluscs, Other",animal,39208000,0.0
328,4,Algeria,2769,"Aquatic Animals, Others",animal,39208000,0.0
329,4,Algeria,2775,Aquatic Plants,animal,39208000,0.0
330,4,Algeria,2781,"Fish, Body Oil",animal,39208000,0.0
331,4,Algeria,2782,"Fish, Liver Oil",animal,39208000,0.0
332,4,Algeria,2805,Rice (Milled Equivalent),vegetal,39208000,429327600000.0
333,4,Algeria,2848,Milk - Excluding Butter,animal,39208000,3248578840000.0
334,4,Algeria,2899,Miscellaneous,vegetal,39208000,28621840000.0
335,7,Angola,2511,Wheat and products,vegetal,21472000,2241462080000.0
336,7,Angola,2513,Barley and products,vegetal,21472000,0.0
337,7,Angola,2514,Maize and products,vegetal,21472000,2649000640000.0
338,7,Angola,2516,Oats,vegetal,21472000,0.0
339,7,Angola,2517,Millet and products,vegetal,21472000,86210080000.0
340,7,Angola,2518,Sorghum and products,vegetal,21472000,0.0
341,7,Angola,2531,Potatoes and products,vegetal,21472000,313491200000.0
342,7,Angola,2532,Cassava and products,vegetal,21472000,4388876800000.0
343,7,Angola,2533,Sweet potatoes,vegetal,21472000,1011009120000.0
344,7,Angola,2534,"Roots, Other",vegetal,21472000,0.0
346,7,Angola,2542,Sugar (Raw Equivalent),vegetal,21472000,1073707360000.0
347,7,Angola,2543,"Sweeteners, Other",vegetal,21472000,0.0
348,7,Angola,2546,Beans,vegetal,21472000,634819680000.0
349,7,Angola,2551,Nuts and products,vegetal,21472000,0.0
350,7,Angola,2555,Soyabeans,vegetal,21472000,39186400000.0
351,7,Angola,2556,Groundnuts (Shelled Eq),vegetal,21472000,258630240000.0
354,7,Angola,2560,Coconuts - Incl Copra,vegetal,21472000,7837280000.0
355,7,Angola,2561,Sesame seed,vegetal,21472000,15674560000.0
358,7,Angola,2571,Soyabean Oil,vegetal,21472000,681843360000.0
359,7,Angola,2572,Groundnut Oil,vegetal,21472000,148908320000.0
360,7,Angola,2573,Sunflowerseed Oil,vegetal,21472000,39186400000.0
361,7,Angola,2574,Rape and Mustard Oil,vegetal,21472000,7837280000.0
362,7,Angola,2575,Cottonseed Oil,vegetal,21472000,7837280000.0
363,7,Angola,2576,Palmkernel Oil,vegetal,21472000,62698240000.0
364,7,Angola,2577,Palm Oil,vegetal,21472000,572121440000.0
365,7,Angola,2578,Coconut Oil,vegetal,21472000,0.0
366,7,Angola,2580,Olive Oil,vegetal,21472000,39186400000.0
367,7,Angola,2582,Maize Germ Oil,vegetal,21472000,0.0
368,7,Angola,2586,"Oilcrops Oil, Other",vegetal,21472000,133233760000.0
369,7,Angola,2601,Tomatoes and products,vegetal,21472000,23511840000.0
370,7,Angola,2602,Onions,vegetal,21472000,0.0
371,7,Angola,2605,"Vegetables, Other",vegetal,21472000,274304800000.0
372,7,Angola,2611,"Oranges, Mandarines",vegetal,21472000,0.0
373,7,Angola,2614,"Citrus, Other",vegetal,21472000,78372800000.0
374,7,Angola,2615,Bananas,vegetal,21472000,689680640000.0
375,7,Angola,2617,Apples and products,vegetal,21472000,7837280000.0
376,7,Angola,2618,Pineapples and products,vegetal,21472000,195932000000.0
377,7,Angola,2619,Dates,vegetal,21472000,0.0
378,7,Angola,2620,Grapes and products (excl wine),vegetal,21472000,0.0
379,7,Angola,2625,"Fruits, Other",vegetal,21472000,23511840000.0
380,7,Angola,2630,Coffee and products,vegetal,21472000,7837280000.0
381,7,Angola,2633,Cocoa Beans and products,vegetal,21472000,23511840000.0
382,7,Angola,2635,Tea (including mate),vegetal,21472000,0.0
383,7,Angola,2640,Pepper,vegetal,21472000,0.0
384,7,Angola,2641,Pimento,vegetal,21472000,0.0
385,7,Angola,2642,Cloves,vegetal,21472000,0.0
386,7,Angola,2645,"Spices, Other",vegetal,21472000,0.0
387,7,Angola,2655,Wine,vegetal,21472000,70535520000.0
388,7,Angola,2656,Beer,vegetal,21472000,525097760000.0
389,7,Angola,2657,"Beverages, Fermented",vegetal,21472000,188094720000.0
390,7,Angola,2658,"Beverages, Alcoholic",vegetal,21472000,125396480000.0
391,7,Angola,2680,Infant food,vegetal,21472000,23511840000.0
392,7,Angola,2731,Bovine Meat,animal,21472000,282142080000.0
393,7,Angola,2732,Mutton & Goat Meat,animal,21472000,39186400000.0
394,7,Angola,2733,Pigmeat,animal,21472000,697517920000.0
395,7,Angola,2734,Poultry Meat,animal,21472000,454562240000.0
396,7,Angola,2735,"Meat, Other",animal,21472000,7837280000.0
397,7,Angola,2736,"Offals, Edible",animal,21472000,23511840000.0
398,7,Angola,2737,"Fats, Animals, Raw",animal,21472000,78372800000.0
399,7,Angola,2740,"Butter, Ghee",animal,21472000,15674560000.0
400,7,Angola,2744,Eggs,animal,21472000,31349120000.0
401,7,Angola,2745,Honey,vegetal,21472000,70535520000.0
402,7,Angola,2761,Freshwater Fish,animal,21472000,15674560000.0
403,7,Angola,2762,Demersal Fish,animal,21472000,54860960000.0
404,7,Angola,2763,Pelagic Fish,animal,21472000,109721920000.0
405,7,Angola,2764,"Marine Fish, Other",animal,21472000,15674560000.0
406,7,Angola,2765,Crustaceans,animal,21472000,0.0
407,7,Angola,2766,Cephalopods,animal,21472000,0.0
408,7,Angola,2767,"Molluscs, Other",animal,21472000,0.0
409,7,Angola,2769,"Aquatic Animals, Others",animal,21472000,0.0
410,7,Angola,2775,Aquatic Plants,animal,21472000,0.0
411,7,Angola,2781,"Fish, Body Oil",animal,21472000,0.0
412,7,Angola,2805,Rice (Milled Equivalent),vegetal,21472000,642656960000.0
413,7,Angola,2848,Milk - Excluding Butter,animal,21472000,156745600000.0
414,7,Angola,2899,Miscellaneous,vegetal,21472000,23511840000.0
415,8,Antigua and Barbuda,2511,Wheat and products,vegetal,90000,16359300000.0
416,8,Antigua and Barbuda,2513,Barley and products,vegetal,90000,0.0
417,8,Antigua and Barbuda,2514,Maize and products,vegetal,90000,722700000.0
418,8,Antigua and Barbuda,2515,Rye and products,vegetal,90000,0.0
419,8,Antigua and Barbuda,2516,Oats,vegetal,90000,492750000.0
420,8,Antigua and Barbuda,2517,Millet and products,vegetal,90000,0.0
421,8,Antigua and Barbuda,2518,Sorghum and products,vegetal,90000,0.0
422,8,Antigua and Barbuda,2520,"Cereals, Other",vegetal,90000,197100000.0
423,8,Antigua and Barbuda,2531,Potatoes and products,vegetal,90000,821250000.0
424,8,Antigua and Barbuda,2532,Cassava and products,vegetal,90000,131400000.0
425,8,Antigua and Barbuda,2533,Sweet potatoes,vegetal,90000,262800000.0
426,8,Antigua and Barbuda,2534,"Roots, Other",vegetal,90000,131400000.0
427,8,Antigua and Barbuda,2535,Yams,vegetal,90000,98550000.0
429,8,Antigua and Barbuda,2542,Sugar (Raw Equivalent),vegetal,90000,9132300000.0
430,8,Antigua and Barbuda,2543,"Sweeteners, Other",vegetal,90000,689850000.0
431,8,Antigua and Barbuda,2546,Beans,vegetal,90000,459900000.0
432,8,Antigua and Barbuda,2547,Peas,vegetal,90000,197100000.0
433,8,Antigua and Barbuda,2549,"Pulses, Other and products",vegetal,90000,262800000.0
434,8,Antigua and Barbuda,2551,Nuts and products,vegetal,90000,164250000.0
435,8,Antigua and Barbuda,2555,Soyabeans,vegetal,90000,0.0
436,8,Antigua and Barbuda,2556,Groundnuts (Shelled Eq),vegetal,90000,459900000.0
437,8,Antigua and Barbuda,2557,Sunflower seed,vegetal,90000,0.0
438,8,Antigua and Barbuda,2558,Rape and Mustardseed,vegetal,90000,98550000.0
440,8,Antigua and Barbuda,2560,Coconuts - Incl Copra,vegetal,90000,131400000.0
441,8,Antigua and Barbuda,2561,Sesame seed,vegetal,90000,0.0
442,8,Antigua and Barbuda,2563,Olives (including preserved),vegetal,90000,32850000.0
443,8,Antigua and Barbuda,2570,"Oilcrops, Other",vegetal,90000,32850000.0
444,8,Antigua and Barbuda,2571,Soyabean Oil,vegetal,90000,3153600000.0
445,8,Antigua and Barbuda,2572,Groundnut Oil,vegetal,90000,65700000.0
446,8,Antigua and Barbuda,2573,Sunflowerseed Oil,vegetal,90000,32850000.0
447,8,Antigua and Barbuda,2574,Rape and Mustard Oil,vegetal,90000,361350000.0
448,8,Antigua and Barbuda,2575,Cottonseed Oil,vegetal,90000,65700000.0
450,8,Antigua and Barbuda,2578,Coconut Oil,vegetal,90000,32850000.0
451,8,Antigua and Barbuda,2579,Sesameseed Oil,vegetal,90000,32850000.0
452,8,Antigua and Barbuda,2580,Olive Oil,vegetal,90000,394200000.0
453,8,Antigua and Barbuda,2582,Maize Germ Oil,vegetal,90000,131400000.0
454,8,Antigua and Barbuda,2586,"Oilcrops Oil, Other",vegetal,90000,2857950000.0
455,8,Antigua and Barbuda,2601,Tomatoes and products,vegetal,90000,229950000.0
456,8,Antigua and Barbuda,2602,Onions,vegetal,90000,229950000.0
457,8,Antigua and Barbuda,2605,"Vegetables, Other",vegetal,90000,1511100000.0
458,8,Antigua and Barbuda,2611,"Oranges, Mandarines",vegetal,90000,229950000.0
459,8,Antigua and Barbuda,2612,"Lemons, Limes and products",vegetal,90000,65700000.0
460,8,Antigua and Barbuda,2613,Grapefruit and products,vegetal,90000,32850000.0
461,8,Antigua and Barbuda,2614,"Citrus, Other",vegetal,90000,32850000.0
462,8,Antigua and Barbuda,2615,Bananas,vegetal,90000,624150000.0
463,8,Antigua and Barbuda,2616,Plantains,vegetal,90000,164250000.0
464,8,Antigua and Barbuda,2617,Apples and products,vegetal,90000,32850000.0
465,8,Antigua and Barbuda,2618,Pineapples and products,vegetal,90000,262800000.0
466,8,Antigua and Barbuda,2619,Dates,vegetal,90000,0.0
467,8,Antigua and Barbuda,2620,Grapes and products (excl wine),vegetal,90000,262800000.0
468,8,Antigua and Barbuda,2625,"Fruits, Other",vegetal,90000,3810600000.0
469,8,Antigua and Barbuda,2630,Coffee and products,vegetal,90000,98550000.0
470,8,Antigua and Barbuda,2633,Cocoa Beans and products,vegetal,90000,624150000.0
471,8,Antigua and Barbuda,2635,Tea (including mate),vegetal,90000,32850000.0
472,8,Antigua and Barbuda,2640,Pepper,vegetal,90000,98550000.0
473,8,Antigua and Barbuda,2641,Pimento,vegetal,90000,65700000.0
474,8,Antigua and Barbuda,2642,Cloves,vegetal,90000,0.0
475,8,Antigua and Barbuda,2645,"Spices, Other",vegetal,90000,328500000.0
476,8,Antigua and Barbuda,2655,Wine,vegetal,90000,755550000.0
477,8,Antigua and Barbuda,2656,Beer,vegetal,90000,558450000.0
478,8,Antigua and Barbuda,2657,"Beverages, Fermented",vegetal,90000,32850000.0
479,8,Antigua and Barbuda,2658,"Beverages, Alcoholic",vegetal,90000,1412550000.0
481,8,Antigua and Barbuda,2680,Infant food,vegetal,90000,197100000.0
482,8,Antigua and Barbuda,2731,Bovine Meat,animal,90000,1839600000.0
483,8,Antigua and Barbuda,2732,Mutton & Goat Meat,animal,90000,229950000.0
484,8,Antigua and Barbuda,2733,Pigmeat,animal,90000,2003850000.0
485,8,Antigua and Barbuda,2734,Poultry Meat,animal,90000,8245350000.0
486,8,Antigua and Barbuda,2735,"Meat, Other",animal,90000,98550000.0
487,8,Antigua and Barbuda,2736,"Offals, Edible",animal,90000,262800000.0
488,8,Antigua and Barbuda,2737,"Fats, Animals, Raw",animal,90000,1084050000.0
489,8,Antigua and Barbuda,2740,"Butter, Ghee",animal,90000,1149750000.0
490,8,Antigua and Barbuda,2743,Cream,animal,90000,262800000.0
491,8,Antigua and Barbuda,2744,Eggs,animal,90000,492750000.0
492,8,Antigua and Barbuda,2745,Honey,vegetal,90000,98550000.0
493,8,Antigua and Barbuda,2761,Freshwater Fish,animal,90000,65700000.0
494,8,Antigua and Barbuda,2762,Demersal Fish,animal,90000,328500000.0
495,8,Antigua and Barbuda,2763,Pelagic Fish,animal,90000,722700000.0
496,8,Antigua and Barbuda,2764,"Marine Fish, Other",animal,90000,1084050000.0
497,8,Antigua and Barbuda,2765,Crustaceans,animal,90000,229950000.0
498,8,Antigua and Barbuda,2766,Cephalopods,animal,90000,32850000.0
499,8,Antigua and Barbuda,2767,"Molluscs, Other",animal,90000,164250000.0
500,8,Antigua and Barbuda,2775,Aquatic Plants,animal,90000,0.0
501,8,Antigua and Barbuda,2781,"Fish, Body Oil",animal,90000,0.0
502,8,Antigua and Barbuda,2782,"Fish, Liver Oil",animal,90000,0.0
503,8,Antigua and Barbuda,2805,Rice (Milled Equivalent),vegetal,90000,3613500000.0
504,8,Antigua and Barbuda,2848,Milk - Excluding Butter,animal,90000,7358400000.0
505,8,Antigua and Barbuda,2899,Miscellaneous,vegetal,90000,295650000.0
506,9,Argentina,2511,Wheat and products,vegetal,41446000,13267071830000.0
507,9,Argentina,2513,Barley and products,vegetal,41446000,0.0
508,9,Argentina,2514,Maize and products,vegetal,41446000,1300989940000.0
509,9,Argentina,2515,Rye and products,vegetal,41446000,0.0
510,9,Argentina,2516,Oats,vegetal,41446000,60511160000.0
513,9,Argentina,2520,"Cereals, Other",vegetal,41446000,45383370000.0
514,9,Argentina,2531,Potatoes and products,vegetal,41446000,907667400000.0
515,9,Argentina,2532,Cassava and products,vegetal,41446000,75638950000.0
516,9,Argentina,2533,Sweet potatoes,vegetal,41446000,317683590000.0
519,9,Argentina,2542,Sugar (Raw Equivalent),vegetal,41446000,6096499370000.0
520,9,Argentina,2543,"Sweeteners, Other",vegetal,41446000,998434140000.0
521,9,Argentina,2546,Beans,vegetal,41446000,30255580000.0
522,9,Argentina,2547,Peas,vegetal,41446000,30255580000.0
523,9,Argentina,2549,"Pulses, Other and products",vegetal,41446000,60511160000.0
524,9,Argentina,2551,Nuts and products,vegetal,41446000,45383370000.0
525,9,Argentina,2555,Soyabeans,vegetal,41446000,0.0
526,9,Argentina,2556,Groundnuts (Shelled Eq),vegetal,41446000,15127790000.0
528,9,Argentina,2558,Rape and Mustardseed,vegetal,41446000,0.0
530,9,Argentina,2560,Coconuts - Incl Copra,vegetal,41446000,15127790000.0
531,9,Argentina,2561,Sesame seed,vegetal,41446000,0.0
533,9,Argentina,2563,Olives (including preserved),vegetal,41446000,0.0
534,9,Argentina,2570,"Oilcrops, Other",vegetal,41446000,0.0
535,9,Argentina,2571,Soyabean Oil,vegetal,41446000,1043817510000.0
536,9,Argentina,2572,Groundnut Oil,vegetal,41446000,15127790000.0
537,9,Argentina,2573,Sunflowerseed Oil,vegetal,41446000,3933225400000.0
538,9,Argentina,2574,Rape and Mustard Oil,vegetal,41446000,15127790000.0
539,9,Argentina,2575,Cottonseed Oil,vegetal,41446000,30255580000.0
542,9,Argentina,2578,Coconut Oil,vegetal,41446000,30255580000.0
543,9,Argentina,2579,Sesameseed Oil,vegetal,41446000,0.0
544,9,Argentina,2580,Olive Oil,vegetal,41446000,45383370000.0
545,9,Argentina,2582,Maize Germ Oil,vegetal,41446000,226916850000.0
546,9,Argentina,2586,"Oilcrops Oil, Other",vegetal,41446000,0.0
547,9,Argentina,2601,Tomatoes and products,vegetal,41446000,151277900000.0
548,9,Argentina,2602,Onions,vegetal,41446000,196661270000.0
549,9,Argentina,2605,"Vegetables, Other",vegetal,41446000,453833700000.0
550,9,Argentina,2611,"Oranges, Mandarines",vegetal,41446000,226916850000.0
551,9,Argentina,2612,"Lemons, Limes and products",vegetal,41446000,30255580000.0
552,9,Argentina,2613,Grapefruit and products,vegetal,41446000,30255580000.0
554,9,Argentina,2615,Bananas,vegetal,41446000,332811380000.0
555,9,Argentina,2616,Plantains,vegetal,41446000,0.0
556,9,Argentina,2617,Apples and products,vegetal,41446000,393322540000.0
557,9,Argentina,2618,Pineapples and products,vegetal,41446000,15127790000.0
558,9,Argentina,2619,Dates,vegetal,41446000,0.0
559,9,Argentina,2620,Grapes and products (excl wine),vegetal,41446000,30255580000.0
560,9,Argentina,2625,"Fruits, Other",vegetal,41446000,211789060000.0
561,9,Argentina,2630,Coffee and products,vegetal,41446000,30255580000.0
562,9,Argentina,2633,Cocoa Beans and products,vegetal,41446000,75638950000.0
563,9,Argentina,2635,Tea (including mate),vegetal,41446000,90766740000.0
564,9,Argentina,2640,Pepper,vegetal,41446000,0.0
565,9,Argentina,2641,Pimento,vegetal,41446000,15127790000.0
566,9,Argentina,2642,Cloves,vegetal,41446000,0.0
567,9,Argentina,2645,"Spices, Other",vegetal,41446000,15127790000.0
568,9,Argentina,2655,Wine,vegetal,41446000,711006130000.0
569,9,Argentina,2656,Beer,vegetal,41446000,665622760000.0
570,9,Argentina,2657,"Beverages, Fermented",vegetal,41446000,0.0
571,9,Argentina,2658,"Beverages, Alcoholic",vegetal,41446000,226916850000.0
574,9,Argentina,2731,Bovine Meat,animal,41446000,5234215340000.0
575,9,Argentina,2732,Mutton & Goat Meat,animal,41446000,136150110000.0
576,9,Argentina,2733,Pigmeat,animal,41446000,1210223200000.0
577,9,Argentina,2734,Poultry Meat,animal,41446000,2511213140000.0
578,9,Argentina,2735,"Meat, Other",animal,41446000,45383370000.0
579,9,Argentina,2736,"Offals, Edible",animal,41446000,242044640000.0
580,9,Argentina,2737,"Fats, Animals, Raw",animal,41446000,589983810000.0
581,9,Argentina,2740,"Butter, Ghee",animal,41446000,272300220000.0
582,9,Argentina,2743,Cream,animal,41446000,15127790000.0
583,9,Argentina,2744,Eggs,animal,41446000,620239390000.0
584,9,Argentina,2745,Honey,vegetal,41446000,0.0
585,9,Argentina,2761,Freshwater Fish,animal,41446000,0.0
586,9,Argentina,2762,Demersal Fish,animal,41446000,45383370000.0
587,9,Argentina,2763,Pelagic Fish,animal,41446000,90766740000.0
588,9,Argentina,2764,"Marine Fish, Other",animal,41446000,0.0
589,9,Argentina,2765,Crustaceans,animal,41446000,0.0
590,9,Argentina,2766,Cephalopods,animal,41446000,45383370000.0
591,9,Argentina,2767,"Molluscs, Other",animal,41446000,0.0
592,9,Argentina,2769,"Aquatic Animals, Others",animal,41446000,0.0
593,9,Argentina,2775,Aquatic Plants,animal,41446000,0.0
594,9,Argentina,2781,"Fish, Body Oil",animal,41446000,0.0
595,9,Argentina,2782,"Fish, Liver Oil",animal,41446000,0.0
596,9,Argentina,2805,Rice (Milled Equivalent),vegetal,41446000,1361501100000.0
597,9,Argentina,2848,Milk - Excluding Butter,animal,41446000,3872714240000.0
598,9,Argentina,2899,Miscellaneous,vegetal,41446000,0.0
599,10,Australia,2511,Wheat and products,vegetal,23343000,4975793880000.0
601,10,Australia,2514,Maize and products,vegetal,23343000,357848190000.0
602,10,Australia,2515,Rye and products,vegetal,23343000,102242340000.0
603,10,Australia,2516,Oats,vegetal,23343000,8520195000.0
606,10,Australia,2520,"Cereals, Other",vegetal,23343000,8520195000.0
607,10,Australia,2531,Potatoes and products,vegetal,23343000,732736770000.0
608,10,Australia,2532,Cassava and products,vegetal,23343000,0.0
609,10,Australia,2533,Sweet potatoes,vegetal,23343000,25560585000.0
610,10,Australia,2534,"Roots, Other",vegetal,23343000,0.0
614,10,Australia,2542,Sugar (Raw Equivalent),vegetal,23343000,3143951955000.0
615,10,Australia,2543,"Sweeteners, Other",vegetal,23343000,102242340000.0
616,10,Australia,2546,Beans,vegetal,23343000,0.0
617,10,Australia,2547,Peas,vegetal,23343000,42600975000.0
618,10,Australia,2549,"Pulses, Other and products",vegetal,23343000,59641365000.0
619,10,Australia,2551,Nuts and products,vegetal,23343000,408969360000.0
620,10,Australia,2555,Soyabeans,vegetal,23343000,8520195000.0
621,10,Australia,2556,Groundnuts (Shelled Eq),vegetal,23343000,161883705000.0
623,10,Australia,2558,Rape and Mustardseed,vegetal,23343000,8520195000.0
625,10,Australia,2560,Coconuts - Incl Copra,vegetal,23343000,76681755000.0
628,10,Australia,2563,Olives (including preserved),vegetal,23343000,68161560000.0
630,10,Australia,2571,Soyabean Oil,vegetal,23343000,349327995000.0
631,10,Australia,2572,Groundnut Oil,vegetal,23343000,17040390000.0
632,10,Australia,2573,Sunflowerseed Oil,vegetal,23343000,408969360000.0
633,10,Australia,2574,Rape and Mustard Oil,vegetal,23343000,1882963095000.0
634,10,Australia,2575,Cottonseed Oil,vegetal,23343000,664575210000.0
636,10,Australia,2577,Palm Oil,vegetal,23343000,732736770000.0
637,10,Australia,2578,Coconut Oil,vegetal,23343000,76681755000.0
638,10,Australia,2579,Sesameseed Oil,vegetal,23343000,34080780000.0
639,10,Australia,2580,Olive Oil,vegetal,23343000,289686630000.0
640,10,Australia,2582,Maize Germ Oil,vegetal,23343000,59641365000.0
641,10,Australia,2586,"Oilcrops Oil, Other",vegetal,23343000,161883705000.0
642,10,Australia,2601,Tomatoes and products,vegetal,23343000,127802925000.0
643,10,Australia,2602,Onions,vegetal,23343000,76681755000.0
644,10,Australia,2605,"Vegetables, Other",vegetal,23343000,443050140000.0
645,10,Australia,2611,"Oranges, Mandarines",vegetal,23343000,102242340000.0
646,10,Australia,2612,"Lemons, Limes and products",vegetal,23343000,8520195000.0
647,10,Australia,2613,Grapefruit and products,vegetal,23343000,0.0
648,10,Australia,2614,"Citrus, Other",vegetal,23343000,0.0
649,10,Australia,2615,Bananas,vegetal,23343000,213004875000.0
650,10,Australia,2616,Plantains,vegetal,23343000,0.0
651,10,Australia,2617,Apples and products,vegetal,23343000,153363510000.0
652,10,Australia,2618,Pineapples and products,vegetal,23343000,59641365000.0
653,10,Australia,2619,Dates,vegetal,23343000,8520195000.0
654,10,Australia,2620,Grapes and products (excl wine),vegetal,23343000,102242340000.0
655,10,Australia,2625,"Fruits, Other",vegetal,23343000,272646240000.0
656,10,Australia,2630,Coffee and products,vegetal,23343000,42600975000.0
657,10,Australia,2633,Cocoa Beans and products,vegetal,23343000,144843315000.0
658,10,Australia,2635,Tea (including mate),vegetal,23343000,8520195000.0
659,10,Australia,2640,Pepper,vegetal,23343000,8520195000.0
660,10,Australia,2641,Pimento,vegetal,23343000,8520195000.0
661,10,Australia,2642,Cloves,vegetal,23343000,0.0
662,10,Australia,2645,"Spices, Other",vegetal,23343000,25560585000.0
663,10,Australia,2655,Wine,vegetal,23343000,306727020000.0
664,10,Australia,2656,Beer,vegetal,23343000,749777160000.0
665,10,Australia,2657,"Beverages, Fermented",vegetal,23343000,25560585000.0
666,10,Australia,2658,"Beverages, Alcoholic",vegetal,23343000,76681755000.0
668,10,Australia,2680,Infant food,vegetal,23343000,25560585000.0
669,10,Australia,2731,Bovine Meat,animal,23343000,894620475000.0
670,10,Australia,2732,Mutton & Goat Meat,animal,23343000,570853065000.0
671,10,Australia,2733,Pigmeat,animal,23343000,945741645000.0
672,10,Australia,2734,Poultry Meat,animal,23343000,1584756270000.0
673,10,Australia,2735,"Meat, Other",animal,23343000,59641365000.0
674,10,Australia,2736,"Offals, Edible",animal,23343000,204484680000.0
675,10,Australia,2737,"Fats, Animals, Raw",animal,23343000,545292480000.0
676,10,Australia,2740,"Butter, Ghee",animal,23343000,613454040000.0
677,10,Australia,2743,Cream,animal,23343000,17040390000.0
678,10,Australia,2744,Eggs,animal,23343000,272646240000.0
679,10,Australia,2745,Honey,vegetal,23343000,34080780000.0
680,10,Australia,2761,Freshwater Fish,animal,23343000,68161560000.0
681,10,Australia,2762,Demersal Fish,animal,23343000,51121170000.0
682,10,Australia,2763,Pelagic Fish,animal,23343000,102242340000.0
683,10,Australia,2764,"Marine Fish, Other",animal,23343000,51121170000.0
684,10,Australia,2765,Crustaceans,animal,23343000,51121170000.0
685,10,Australia,2766,Cephalopods,animal,23343000,25560585000.0
686,10,Australia,2767,"Molluscs, Other",animal,23343000,8520195000.0
687,10,Australia,2769,"Aquatic Animals, Others",animal,23343000,0.0
688,10,Australia,2775,Aquatic Plants,animal,23343000,0.0
689,10,Australia,2781,"Fish, Body Oil",animal,23343000,0.0
690,10,Australia,2782,"Fish, Liver Oil",animal,23343000,0.0
691,10,Australia,2805,Rice (Milled Equivalent),vegetal,23343000,860539695000.0
692,10,Australia,2848,Milk - Excluding Butter,animal,23343000,2888346105000.0
693,10,Australia,2899,Miscellaneous,vegetal,23343000,119282730000.0
694,11,Austria,2511,Wheat and products,vegetal,8495000,1999935375000.0
695,11,Austria,2513,Barley and products,vegetal,8495000,9302025000.0
696,11,Austria,2514,Maize and products,vegetal,8495000,300765475000.0
697,11,Austria,2515,Rye and products,vegetal,8495000,272859400000.0
698,11,Austria,2516,Oats,vegetal,8495000,55812150000.0
701,11,Austria,2520,"Cereals, Other",vegetal,8495000,0.0
702,11,Austria,2531,Potatoes and products,vegetal,8495000,341074250000.0
704,11,Austria,2533,Sweet potatoes,vegetal,8495000,0.0
705,11,Austria,2534,"Roots, Other",vegetal,8495000,0.0
706,11,Austria,2535,Yams,vegetal,8495000,0.0
709,11,Austria,2542,Sugar (Raw Equivalent),vegetal,8495000,1206162575000.0
710,11,Austria,2543,"Sweeteners, Other",vegetal,8495000,111624300000.0
711,11,Austria,2546,Beans,vegetal,8495000,6201350000.0
712,11,Austria,2547,Peas,vegetal,8495000,12402700000.0
713,11,Austria,2549,"Pulses, Other and products",vegetal,8495000,6201350000.0
714,11,Austria,2551,Nuts and products,vegetal,8495000,130228350000.0
715,11,Austria,2555,Soyabeans,vegetal,8495000,58912825000.0
716,11,Austria,2556,Groundnuts (Shelled Eq),vegetal,8495000,49610800000.0
717,11,Austria,2557,Sunflower seed,vegetal,8495000,24805400000.0
718,11,Austria,2558,Rape and Mustardseed,vegetal,8495000,0.0
720,11,Austria,2560,Coconuts - Incl Copra,vegetal,8495000,9302025000.0
721,11,Austria,2561,Sesame seed,vegetal,8495000,12402700000.0
723,11,Austria,2563,Olives (including preserved),vegetal,8495000,6201350000.0
724,11,Austria,2570,"Oilcrops, Other",vegetal,8495000,15503375000.0
725,11,Austria,2571,Soyabean Oil,vegetal,8495000,89919575000.0
726,11,Austria,2572,Groundnut Oil,vegetal,8495000,3100675000.0
727,11,Austria,2573,Sunflowerseed Oil,vegetal,8495000,524014075000.0
728,11,Austria,2574,Rape and Mustard Oil,vegetal,8495000,706953900000.0
729,11,Austria,2575,Cottonseed Oil,vegetal,8495000,0.0
731,11,Austria,2577,Palm Oil,vegetal,8495000,24805400000.0
732,11,Austria,2578,Coconut Oil,vegetal,8495000,102322275000.0
733,11,Austria,2579,Sesameseed Oil,vegetal,8495000,0.0
734,11,Austria,2580,Olive Oil,vegetal,8495000,68214850000.0
735,11,Austria,2582,Maize Germ Oil,vegetal,8495000,62013500000.0
736,11,Austria,2586,"Oilcrops Oil, Other",vegetal,8495000,139530375000.0
